Food_Code,Display_Name,Grains,Vegetables,Fruits,Milk,Meats,Solid_Fats,Added_Sugars,Calories,Saturated_Fats
53511000,Cheese Danish pastry,4.14219,0,0,0,0,319.36437,44.63755,632.06,11.4751
53511000,Cheese Danish pastry,1.34805,0,0,0,0,103.93515,14.52701,205.7,3.7345
53511500,Fat-free cheese Danish pastry,0.75936,0,0.00064,0.01216,0,0.48096,41.41779,94.72,0.064
53520110,Cake doughnut,1.00627,0,0,0,0,93.89331,38.73166,197.87,1.7014
53520110,Cake doughnut,1.24178,0,0,0,0,115.86834,47.79651,244.18,2.0996
53520110,Cake doughnut,1.11332,0,0,0,0,103.88196,42.85205,218.92,1.8824
53520110,Cake doughnut,0.29974,0,0,0,0,27.96822,11.53709,58.94,0.5068
53520110,Cake doughnut,0.53525,0,0,0,0,49.94325,20.60195,105.25,0.905
53520140,"Cake doughnut, frosted",1.02025,0,0,0,0,145.37052,45.33875,251.22,4.2983
53520140,"Cake doughnut, frosted",1.32825,0,0,0,0,189.25596,59.02591,327.06,5.5959
53520140,"Cake doughnut, frosted",0.385,0,0,0,0,54.8568,17.10896,94.8,1.622
53520140,"Cake doughnut, frosted",0.693,0,0,0,0,98.74224,30.79613,170.64,2.9196
53521100,"Chocolate raised doughnut, frosted",0.89531,0,0,0,0,123.64011,88.49133,274.77,4.3168
53521100,"Chocolate raised doughnut, frosted",0.29003,0,0,0,0,40.05243,28.6662,89.01,1.3984
53521100,"Chocolate raised doughnut, frosted",1.28622,0,0,0,0,177.62382,127.12839,394.74,6.2016
53521110,Raised doughnut,1.086,0,0,0,0,119.799,52.77024,241.8,3.486
53521110,Raised doughnut,0.2353,0,0,0,0,25.95645,11.43355,52.39,0.7553
53521110,Raised doughnut,1.3575,0,0,0,0,149.74875,65.9628,302.25,4.3575
53521110,Raised doughnut,1.629,0,0,0,0,179.6985,79.15535,362.7,5.229
53521110,Raised doughnut,0.5611,0,0,0,0,61.89615,27.26462,124.93,1.8011
53521130,"Raised doughnut, frosted",0.91306,0,0,0,0,122.90526,90.257,274.77,4.1961
53521130,"Raised doughnut, frosted",1.31172,0,0,0,0,176.56812,129.66498,394.74,6.0282
53521130,"Raised doughnut, frosted",0.29578,0,0,0,0,39.81438,29.23818,89.01,1.3593
53521140,Jelly doughnut,0.89375,0,0.00325,0,0,104.47515,51.7056,221,3.146
53530000,Pop Tart,1.95,0.00728,0.02236,0,0,44.7876,37.65402,204.36,0.7904
53540200,Breakfast bar,0.73889,0,0.00777,0,0,0,49.89198,139.49,0.555
53541200,Meal replacement bar (Slim Fast bar),0,0,0,0.15368,0.1241,38.36934,31.13551,142.8,2.4276
53542100,Granola bar,0.54152,0,0.00756,0,0.03808,31.85784,27.59344,129.92,3.5532
53542200,Lowfat granola bar,0.43488,0,0.04104,0,0.04416,5.65704,32.55741,95.28,0.1752
53542200,Lowfat granola bar,0.50736,0,0.04788,0,0.05152,6.59988,37.98365,111.16,0.2044
53542200,Lowfat granola bar,0.38052,0,0.03591,0,0.03864,4.94991,28.48774,83.37,0.1533
53544200,Chocolate-covered granola bar,0.25272,0,0,0,0,38.87676,63.02001,171.36,2.9628
53544200,Chocolate-covered granola bar,0.19656,0,0,0,0,30.23748,49.01556,133.28,2.3044
53544200,Chocolate-covered granola bar,0.23166,0,0,0,0,35.63703,57.76834,157.08,2.7159
53544450,Fortified high energy bar (Powerbar),1.248,0,0,0,0.10465,0.02925,43.48595,228.8,0.3315
54101010,Animal cracker,0.63954,0,0,0,0,16.89822,7.24506,63.555,0.49305
54101010,Animal cracker,0.71808,0,0,0,0,18.97344,8.1348,71.36,0.5536
54101010,Animal cracker,0.1122,0,0,0,0,2.9646,1.27106,11.15,0.0865
54102010,Graham cracker,0.50204,0,0,0,0,11.69532,16.72537,59.22,0.2128
54301000,Snack cracker,0.13062,0,0,0,0,6.64659,0.16189,15.06,0.1134
54301000,Snack cracker,0.57691,0,0,0,0,29.35577,0.71501,66.515,0.50085
54301000,Snack cracker,0.17416,0,0,0,0,8.86212,0.21585,20.08,0.1512
54301100,Reduced-fat snack cracker,0.1773,0,0,0,0,0.58914,0.75727,11.76,0.0135
54301100,Reduced-fat snack cracker,0.13593,0,0,0,0,0.45167,0.58058,9.016,0.01035
54304000,Cheese cracker,0.52854,0,0,0.01338,0,29.45236,0,66.6475,1.24153
54304000,Cheese cracker,1.11692,0,0,0.02828,0,62.23896,0,140.84,2.6236
54304100,Reduced fat cheese cracker,0.68136,0,0,0.01428,0,6.15924,0.11313,49.68,0.138
54307000,Matzo,1.897,0,0,0,0,0,0,110.6,0.0644
54325000,Saltine cracker,0.17265,0,0,0,0,2.94948,0,13.02,0.0879
54325000,Saltine cracker,0.3453,0,0,0,0,5.89896,0,26.04,0.1758
54328100,Peanut butter sandwich cracker,0.07788,0,0,0,0.03547,2.65939,0.88318,11.856,0.11784
54328200,Cheese sandwich cracker,0.30807,0,0,0.00413,0,12.83688,0.29582,33.39,0.4284
54337000,100% whole wheat cracker (Triscuit),0.20808,0,0,0,0,5.62752,0,17.72,0.1356
54337050,Reduced-fat Triscuit,0.23408,0,0,0,0,3.01369,0,15.795,0.06162
54338000,Wheat cracker,0.68752,0,0,0,0,28.27008,7.80544,76,0.828
54338000,Wheat cracker,0.6091,0,0,0,0,25.046,6.915,67,0.735
54401020,Corn chips (Fritos),1.84536,0,0,0,0,0,0,237.16,2.002
54401020,Corn chips (Fritos),1.17432,0,0,0,0,0,0,150.92,1.274
54401020,Corn chips (Fritos),2.68416,0,0,0,0,0,0,344.96,2.912
54401050,Corn puffs (Cheetos),1.1179,0,0,0.0756,0,9.95085,0,193.9,2.3065
54401050,Corn puffs (Cheetos),0.89432,0,0,0.06048,0,7.96068,0,155.12,1.8452
54401050,Corn puffs (Cheetos),1.9164,0,0,0.1296,0,17.0586,0,332.4,3.954
54401080,"Tortilla chips (Doritos, Tostitos)",1.51328,0,0,0,0,0,0,160.32,1.6064
54401080,"Tortilla chips (Doritos, Tostitos)",1.32412,0,0,0,0,0,0,140.28,1.4056
54401080,"Tortilla chips (Doritos, Tostitos)",2.8374,0,0,0,0,0,0,300.6,3.012
54401080,"Tortilla chips (Doritos, Tostitos)",1.4187,0,0,0,0,0,0,150.3,1.506
54401150,Baked or low-fat tortilla chips,1.29801,0,0,0,0,0,0,87.15,0.1785
54401150,Baked or low-fat tortilla chips,1.60706,0,0,0,0,0,0,107.9,0.221
54401210,Low-fat corn puffs (cheese curls),0.76656,0,0,0.05184,0,2.33928,0,103.68,0.504
54403000,"Popcorn (oil popped, no butter)",2.6664,0,0,0,0,0,0,440,4.3032
54403000,"Popcorn (oil popped, no butter)",0.3333,0,0,0,0,0,0,55,0.5379
54403000,"Popcorn (oil popped, no butter)",0.8484,0,0,0,0,0,0,140,1.3692
54403020,Buttered popcorn,2.09528,0,0,0,0,62.32248,0,458.48,8.272
54403020,Buttered popcorn,0.33334,0,0,0,0,9.91494,0,72.94,1.316
54403070,Low-fat popcorn,3.37722,0,0,0,0,38.88423,0,327.25,1.0934
54403070,Low-fat popcorn,0.33334,0,0,0,0,3.83792,0,32.3,0.10792
54403110,Caramel corn,0.3332,0,0,0,0,18.49995,72.82361,150.85,1.2635
54403110,Caramel corn,0.476,0,0,0,0,26.4285,104.03373,215.5,1.805
54408010,Hard pretzels,0.5648,0,0,0,0,2.3796,0,38.1,0.075
54408010,Hard pretzels,1.58144,0,0,0,0,6.66288,0,106.68,0.21
54408010,Hard pretzels,3.3888,0,0,0,0,14.2776,0,228.6,0.45
54408020,Soft pretzel,6.6677,0,0,0,0,0,0,388.7,0.805
54408020,Soft pretzel,8.29114,0,0,0,0,0,0,483.34,1.001
54408020,Soft pretzel,3.59476,0,0,0,0,0,0,209.56,0.434
54420010,"Snack Mix (pretzel, nut, cereal mix)",0.36956,0,0,0.00225,0.11227,5.27006,1.98583,47.475,0.37463
55101000,Pancakes,2,0,0,0,0,14.3136,0,183.2,0.616
55101000,Pancakes,4,0,0,0,0,28.6272,0,366.4,1.232
55101000,Pancakes,0.65,0,0,0,0,4.65192,0,59.54,0.2002
55103000,Blueberry pancakes,1,0,0.1016,0,0,36.3312,3.60189,152,1.496
55103000,Blueberry pancakes,0.325,0,0.03302,0,0,11.80764,1.17061,49.4,0.4862
55103000,Blueberry pancakes,2,0,0.2032,0,0,72.6624,7.20377,304,2.992
55105200,Whole wheat pancakes,2,0,0,0,0,12.9888,9.90844,183.2,1.704
55105200,Whole wheat pancakes,4,0,0,0,0,25.9776,19.81688,366.4,3.408
55105200,Whole wheat pancakes,0.65,0,0,0,0,4.22136,3.22024,59.54,0.5538
55201000,Waffle,1.05417,0,0,0,0,25.60896,3.15051,102.96,0.5616
55201000,Waffle,0.22705,0,0,0,0,5.51578,0.67857,22.176,0.12096
55201000,Waffle,2.02725,0,0,0,0,49.248,6.05868,198,1.08
55201000,Waffle,1.00011,0,0,0,0,24.29568,2.98895,97.68,0.5328
55202000,"Bran, multigrain, or wheat waffle",1.05417,0,0,0,0,6.9849,19.51797,115.05,0.9165
55202000,"Bran, multigrain, or wheat waffle",2.02725,0,0,0,0,13.4325,37.53455,221.25,1.7625
55202000,"Bran, multigrain, or wheat waffle",1.00011,0,0,0,0,6.6267,18.51704,109.15,0.8695
55211050,Lowfat waffle,1.00011,0,0,0,0,4.98834,28.64459,87.32,0.111
55301000,French toast,1.3052,0,0,0.052,0.4186,35.1585,15.45674,157.95,1.573
55301000,French toast,1.46584,0,0,0.0584,0.47012,39.4857,17.35911,177.39,1.7666
55301050,French toast sticks,1.68116,0,0,0,0,183.49236,75.37793,385.84,3.5404
55301050,French toast sticks,0.33306,0,0,0,0,36.35226,14.93336,76.44,0.7014
56101010,"Spaghetti, macaroni, or pasta (plain)",2,0,0,0,0,0,0,196,0.126
56101010,"Spaghetti, macaroni, or pasta (plain)",0.32867,0,0,0,0,0,0,32.2,0.0207
56101010,"Spaghetti, macaroni, or pasta (plain)",0.78595,0,0,0,0,0,0,77,0.0495
56101010,"Spaghetti, macaroni, or pasta (plain)",2,0,0,0,0,0,0,218.4,0.1404
56112010,Egg noodles (no fat added),2,0,0,0,0,29.7,0,211.2,0.48
56112030,Egg noodles with butter or oil,1.9998,0,0,0,0,40.86,0,252.45,1.056
56112030,Egg noodles with butter or oil,2.39976,0,0,0,0,7.73388,0,302.94,1.2672
56117000,Mung bean noodles,2.0007,0,0,0,0,0,0,159.6,0.0095
56117090,Chow fun rice noodles,2,0,0,0,0,0,0,171.2,0.176
56133000,Whole wheat spaghetti or pasta (plain),2.0006,0,0,0,0,0,0,172.2,0.126
56200400,Cooked barley,1.00035,0,0,0,0,0,0,98.82,0.0729
56201010,"Grits, no fat added",0.99946,0,0,0,0,0,0,55.66,0.0121
56201020,"Grits, with butter",1.00035,0,0,0,0,35.21232,0,88.92,0.75335
56203010,Oatmeal (plain),1.00035,0,0,0,0,0,0,72.54,0.2106
56203030,Oatmeal (flavored),1.00035,0,0,0,0,0.2106,23.65737,106.47,0.2457
56203030,Oatmeal (flavored),1.2483,0,0,0,0,0.2628,29.52116,132.86,0.3066
56205010,"White rice, no fat added",1.00014,0,0,0,0,0,0,101.91,0.0553
56205110,"Brown rice, no fat added",1.00035,0,0,0,0,0,0,107.25,0.16575
56205210,"Wild rice, no fat added",1.00035,0,0,0,0,0,0,65,0.0325
56205420,"White rice, with butter or oil",1.00001,0,0,0,0,16.65045,0,118.175,0.4075
56207010,Cream of wheat,1.00023,0,0,0,0,0,0,55.22,0.0251
57101000,All-Bran cereal,1.698,0,0,0,0,0,42.657,156,0.324
57101000,All-Bran cereal,0.9905,0,0,0,0,0,24.88325,91,0.189
57104000,Apple Jacks cereal,0.5406,0,0.0132,0,0,3.0699,55.1742,117,0.12
57104000,Apple Jacks cereal,0.48654,0,0.01188,0,0,2.76291,49.65678,105.3,0.108
57117000,Capn Crunch cereal,0.61128,0,0,0,0,0,60.34005,144.36,0.54
57123000,Cheerios,1.0137,0,0,0,0,0,3.93022,110.7,0.36
57123000,Cheerios,0.70959,0,0,0,0,0,2.75115,77.49,0.252
57124000,"Chex cereal (corn, wheat, or bran)",1.25424,0,0,0,0,0,14.58618,143.13,0.1365
57125000,Cinnamon Toast Crunch cereal,0.79838,0,0,0,0,28.23552,49.72099,160.36,0.684
57125000,Cinnamon Toast Crunch cereal,0.69333,0,0,0,0,24.52032,43.17875,139.26,0.594
57128000,Cocoa Puffs cereal,0.4272,0,0,0,0,7.0713,54.27698,117,0.21
57135000,Corn flakes cereal,0.8015,0,0,0,0,0,5.75392,90.25,0.0475
57135000,Corn flakes cereal,0.67326,0,0,0,0,0,4.83329,75.81,0.0399
57206700,Fiber One cereal,2.1162,0,0,0,0,0,0,118.2,0.24
57207000,Bran flakes cereal,1.24515,0,0,0,0,0,31.61972,144,0.18
57213000,Froot Loops cereal,0.511,0,0,0,0,6.73596,50.64031,110.04,0.4256
57213000,Froot Loops cereal,0.49275,0,0,0,0,6.49539,48.83173,106.11,0.4104
57214000,Frosted Mini-Wheats cereal,1.6866,0,0,0,0,0,44.78302,204,0.216
57214000,Frosted Mini-Wheats cereal,0.98385,0,0,0,0,0,26.12343,119,0.126
57223000,Fruity Pebbles cereal,0.76608,0,0,0,0,9.84636,61.22947,144.36,0.324
57224000,Golden Grahams cereal,0.7028,0,0,0,0,9.864,52.70197,148.8,0.24
57228000,Granola cereal (homemade),0.88572,0,0.11834,0,1.4762,0,22.37802,298.9,2.7694
57229000,Low-fat granola cereal,1.1627,0,0,0,0.0748,9.0981,59.77977,209,0.605
57230000,Grape-Nuts cereal,0.84829,0,0,0,0,0,12.09619,97.8275,0.109
57237100,Honey Bunches of Oats cereal,0.9072,0,0,0,0,0.0108,32.30645,157.6,0.32
57238000,Honeycomb cereal,0.55814,0,0,0,0,0,32.07922,86.9,0.132
57241000,Honey Nut Cheerios,0.5994,0,0,0,0.0249,0,39.55573,111.9,0.24
57241000,Honey Nut Cheerios,0.55944,0,0,0,0.02324,0,36.91869,104.44,0.224
57243000,Honey Smacks cereal,0.63375,0,0,0,0,3.24675,84.28414,150.93,0.117
57301500,"Kashi, puffed",0.84672,0,0,0,0,0,0,87.6,0.0792
57303100,Kix cereal,0.67804,0,0,0,0,0,8.93255,82.94,0.11
57303100,Kix cereal,0.55476,0,0,0,0,0,7.30845,67.86,0.09
57304100,Life cereal (plain & cinnamon),1.24652,0,0,0,0,0,32.0971,165,0.3564
57305100,Lucky Charms cereal,0.5829,0,0,0,0,0,49.57145,114,0.24
